id,video_id,title,channel,published_at,views,likes,url,tone,occasions,moods,description_keywords
2007,KZOCVkCV4KQ,날씨 좋은 주말 데이트 준비하기..🌼 청순한 니트 + 산뜻한 메이크업,연무드 yeonmood,2022-04-09,11645,116,https://www.youtube.com/watch?v=KZOCVkCV4KQ,봄웜,데이트,"글램(글로우), 청순","글로우, 데이트, 청순"
2008,lTuKscwu-fU,GRWM 친구 결혼식 날🥂 하객룩 부터 메이크업까지 같이 준비해요 !,연무드 yeonmood,2021-04-02,50705,298,https://www.youtube.com/watch?v=lTuKscwu-fU,봄웜,"격식있는, 출근/등교",내추럴(자연스러운),"깔끔한, 하객, 결혼식, 깔끔"
2009,_E0Q2SXT3Y4,맑게 빛나는 탱글 광채 커버와 분위기있는 무광 매트 조합 메이크업,연선yeonsun,2023-08-30,1197,2,https://www.youtube.com/watch?v=_E0Q2SXT3Y4,가을웜,파티,"글램(글로우), 힙·트렌디","글로우, 힙"
2010,FwdlBllLd9s,"코랄헤이즈 제품으로 여쿨 찰떡 메이크업 끝내기✨ | 여쿨섀도우추천, 여쿨메이크업 🎀",연선yeonsun,2023-06-03,2143,7,https://www.youtube.com/watch?v=FwdlBllLd9s,여쿨,데일리,글램(글로우),"글로우, 코랄"
2011,gD4IlSd0vw4,아홉수 나는 결혼을...🤔돌잔치 or 결혼식 하객 메이크업,연선yeonsun,2019-05-31,1839,34,https://www.youtube.com/watch?v=gD4IlSd0vw4,웜톤,격식있는,고급스러운,"결혼식, 하객, 스모키, 내추럴"
2012,Nsst-YcJ6fM,겨쿨이 하는 여름쿨톤 데일리 메이크업💜,연선yeonsun,2022-05-01,1404,7,https://www.youtube.com/watch?v=Nsst-YcJ6fM,여쿨,데일리,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 글로시, 데일리"
2013,nxdqFo2Lq-o,데일리 태닝 메이크업 Daily tanning makeup | 연선 Yeonsun,연선yeonsun,2019-07-25,3201,53,https://www.youtube.com/watch?v=nxdqFo2Lq-o,미분류,데일리,내추럴(자연스러운),데일리
2014,S_rfM5N8ePQ,"🪄자연스러운 피부표현 갑 🕶️ 겨울쿨톤 데일리 메이크업 | 쿠션추천, 3CE베어커버쿠션",연선yeonsun,2023-04-21,2093,150,https://www.youtube.com/watch?v=S_rfM5N8ePQ,겨쿨,데일리,"내추럴(자연스러운), 글램(글로우)","글로우, 자연스러운, 속광, 데일리"
2015,VPIxGCSVXMU,2023년 계묘년 마무리! 요즘 자주 쓰는 쿠션으로 연말 메이크업 겟레디윗미✨,연선yeonsun,2023-12-28,1596,2,https://www.youtube.com/watch?v=VPIxGCSVXMU,웜톤,파티,"글램(글로우), 고혹적","발레코어, 연말"
2016,_nkccK0Y6i0,오랜만💗겨울느낌 담아본 핑크메이크업 (인생템+착붙템) /아무말 /쿨톤 / 연우yeonwoo,연우,2020-01-11,58782,1270,https://www.youtube.com/watch?v=_nkccK0Y6i0,겨쿨,데일리,"내추럴(자연스러운), 러블리, 시크","핑크, 시크, 내추럴, 데일리"
2017,4H2TPRPqnKs,eng❤︎ 거래처가는 날 grwm /진저아니면살구/귀걸이마켓에대하여/같이준비해요,연우,2019-05-04,120888,2852,https://www.youtube.com/watch?v=4H2TPRPqnKs,봄웜,"데이트, 야외/여행","내추럴(자연스러운), 청순","여행, 일상, 데이트"
2018,4JYcnvAHo18,grwm🕯 맑은 가을 데일리 메이크업 / 데일리 팔레트/분위기 갑/에스쁘아 마켓 안내,연우,2020-09-19,30248,655,https://www.youtube.com/watch?v=4JYcnvAHo18,가을웜,데일리,"내추럴(자연스러운), 청순","맑은, 누드, 데일리"
2019,5cWr7rurnRc,grwm 🌷개강할줄 알았던 봄맞이 메이크업(마스크속에서 살아남기)/휴학생의 근황토크/연우,연우,2020-03-07,58219,1174,https://www.youtube.com/watch?v=5cWr7rurnRc,가을웜,출근/등교,"내추럴(자연스러운), 러블리, 시크","개학, 연한, 내추럴, 코랄, 과즙, 새내기, 시크, 학생, 개강"
2020,5TN8_j_czGQ,eng)좀 더 예뻐지는 치트키 메이크업 ｡*ﾟ5분컷 물결 고데기tip👰🏻‍♀️소개팅&데이트 무조건 ✌🏻ㅣ맨날 물어보는 블러셔ㅣ인생 탕후루립 ㅣ애교살 치트키ㅣ최애템 메이크업,연우,2022-12-24,100115,2505,https://www.youtube.com/watch?v=5TN8_j_czGQ,봄웜,데이트,"내추럴(자연스러운), 글램(글로우)","누드, 5분, 글로우, 소개팅, 내추럴, 퓨어, 복숭아, 데이트"
2021,8iEsXGFcogA,연말 스타일링 준비해요 🎄GRWM+원피스코디/오랜만의 쿨톤 메이크업🫐,연우,2021-12-05,41848,705,https://www.youtube.com/watch?v=8iEsXGFcogA,겨쿨,파티,글램(글로우),"글로우, 연말, 코랄"
2022,8J5ONdxHzhU,(제품협찬)피부가 편한 진짜 파데프리 메이크업 (찐템❤︎) (NO 광고)/연우yeonwoo,연우,2020-05-31,65255,657,https://www.youtube.com/watch?v=8J5ONdxHzhU,가을웜,미분류,시크,시크
2023,9U4HPS02670,ENG💖핑크덕후 난리나는 쿨핑크 메이크업💖인스타 st핑크 쉐이딩 +반묶음 잔머리 스타일링+인생립 인생파데 발견 -ˋˏ ♡  ˎˊ-세미매트 뽀송 메이크업,연우,2023-05-14,191536,5477,https://www.youtube.com/watch?v=9U4HPS02670,여쿨,데일리,"러블리, 글램(글로우)","핑크, 글로시, 코랄"
2024,A5zUrH-rnno,eng☕️ 웜톤에게 어울릴 단풍메이크업 / 130만원 사기당할뻔한썰 ; maple makeup,연우,2019-09-28,81150,1698,https://www.youtube.com/watch?v=A5zUrH-rnno,가을웜,데일리,"내추럴(자연스러운), 글램(글로우), 시크","글로우, 시크, 내추럴"
2025,c60iStIiG2c,eng 🎇 내가 축제 때 한 메이크업 /반짝 페스티벌&체육대회 메이크업/ 연우yeonwoo,연우,2019-05-25,100610,1663,https://www.youtube.com/watch?v=c60iStIiG2c,여쿨,야외/여행,"내추럴(자연스러운), 글램(글로우)","버건디, 축제, 글로우, 내추럴, 코랄, 학교, 페스티벌, 데일리"
2026,cOBo3llUN8M,"ENG)와 이렇게 다르다고? 이미지 확 바뀐 화장법🙋🏻‍♀️(땅콩형 필수시청 쉐딩법,인생 화잘먹 베이스발견,안흔한 속광블러셔💖레어리 컨설팅 진단 👩🏻‍⚕️넙데데얼굴 시청)",연우,2024-04-21,67977,1456,https://www.youtube.com/watch?v=cOBo3llUN8M,여쿨,데일리,글램(글로우),"핑크, 도화살, 속광, 글로우"
2027,fAukt3CCh58,봄웜 여쿨 필수 시청🐰청순 발레코어🩰메이크업 │ 필터 안 씌워도 핑크 핑크한 메이크업 정보,연우,2023-08-05,67420,1003,https://www.youtube.com/watch?v=fAukt3CCh58,여쿨,야외/여행,"러블리, 청순","핑크, 핫한, 여행, 코랄, 청순, 발레코어"
2028,fRsBhJpTx6M,🍒no아이라인 only섀도우 분위기있는 로지 메이크업 / 모노아이즈 웜쿨조합 / 연우 yeonwoo,연우,2020-02-15,62921,1220,https://www.youtube.com/watch?v=fRsBhJpTx6M,겨쿨,데일리,러블리,"핑크, 매일, 다크"
2029,FsllnUnyaqE,"ENG SUB❤️유행하는 맑은 메이크업⛄️ 잔머리 스타일링 + 화잘먹 치트키✴︎ 이니스프리 콜라겐 크림 | soft clean girl makeup, korean makeup",연우,2022-10-22,54037,1445,https://www.youtube.com/watch?v=FsllnUnyaqE,봄웜,데이트,"내추럴(자연스러운), 청순","누드, 다크, 코랄, 청순, 유행, 맑은, 데일리"
2030,g1mXysvLLE0,"첫인상 각인💗요즘 아이돌st 귀티나는 미지근한 메이크업 (아이돌베이스, 동그란 코 조각내는 쉐딩, 고급진 뉴트럴 색조추천, 요즘 유행하는 뽀용 블러셔🫧, 마스카라 👁️꿀조합 )",연우,2024-02-08,45250,829,https://www.youtube.com/watch?v=g1mXysvLLE0,봄웜,데이트,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 뽀용, 아이돌, 글로우, 내추럴, 코랄, 귀티, 유행, 촉촉, 미지근, 고급"
2031,hw-L1R16TDg,사진 잘나오는 베레모 메이크업 🌰/가을 분위기/9월 미친 제품들🏷/셀카/웜톤 필수/파우치템/연우,연우,2021-09-18,16855,274,https://www.youtube.com/watch?v=hw-L1R16TDg,가을웜,데일리,"내추럴(자연스러운), 러블리",
2032,mwOLzZsLYSA,(ENGSUB💭)GRWM🧴절대 보송 워터프루프 메이크업/수영장/셀프 눈썹 리프팅 •가닥속눈썹 붙이기 •하객 메이크업•clean girl makeup•insta,연우,2022-07-01,69092,1137,https://www.youtube.com/watch?v=mwOLzZsLYSA,봄웜,격식있는,내추럴(자연스러운),"하객, 클린걸"
2033,oHeW7egFklI,eng)학교가는날🍰얘기하면서 준비해요 (쿨톤착붙 가을신상) grwm,연우,2019-09-14,243055,3339,https://www.youtube.com/watch?v=oHeW7egFklI,겨쿨,출근/등교,러블리,"핑크, 학교, 개강"
2034,pAvkBbIL34c,올해 갈결🪽🫧추구미= 멀멀 뮤트 스타일 아르켜줄게..(づ￣ ³￣)づ ♡  맑은 물빛 생기 메이크업ㅣ브라운 스웨이드 자켓ㅣ뮤트톤 필수 퍼 가디건🪻ㅣ미지근톤의 정석 ..🫧,연우,2024-10-27,31546,349,https://www.youtube.com/watch?v=pAvkBbIL34c,여쿨,데일리,"내추럴(자연스러운), 청순","멀멀, 맑은, 미지근"
2035,scoEPVhB4K0,🌷봄웜+여름쿨톤의 증명사진속 메이크업 (+모브톤 한방울)+팁 /감성메이크업/연우yeonwoo,연우,2020-08-09,38527,789,https://www.youtube.com/watch?v=scoEPVhB4K0,여쿨,격식있는,"러블리, 시크","퓨어, 시크, 증명사진, 핑크"
2036,TLUV9yy2gmA,(ENG)여름의 첫사랑 🫧 청량미 넘쳐 흐르는 코랄 메이크업 🐶 (요즘 메이크업 정보 여기 다 있음💻),연우,2023-07-13,45680,804,https://www.youtube.com/watch?v=TLUV9yy2gmA,봄웜,데이트,청순,"첫사랑, 코랄, 클럽"
2037,u3dthxcUmtM,ENG SUB 뉴진스 분위기 메이크업  🐱🍪 ✴︎청순 청량 복숭아 인스타 셀카 메이크업✴︎올드진스ver.✱korean makeupㅣ내추럴메이크업ㅣ뉴진스 하니,연우,2022-08-21,44921,1622,https://www.youtube.com/watch?v=u3dthxcUmtM,봄웜,데이트,"내추럴(자연스러운), 러블리, 글램(글로우), 청순","핑크, 내추럴, 청순, 복숭아, 맑은, 데일리, 글램"
2038,uSmvRZg2YaM,"ENG)여름 쿨톤 필승템‼️🐰 장원영 손민수 핑크빔 메이크업 (올영 1등쿠션,원영 립조합 🍒,포도 블러셔🍇,,럭,,럭키비키!🍀)",연우,2024-05-26,25930,433,https://www.youtube.com/watch?v=uSmvRZg2YaM,여쿨,데일리,러블리,핑크
2039,yeMPHxJErsM,(ENG)🍅최애템으로 메이크업 했더니 토마토 됨 🍅 /우울했던 일주일/비오는 날/연우Yeonwoo,연우,2019-03-23,178516,3632,https://www.youtube.com/watch?v=yeMPHxJErsM,웜톤,데일리,러블리,"핑크, 매일"
2040,ZftuBv8jMLs,크리스마스 eve 겟레디윗미🎄/간단&편한 맑은 메이크업/요즘 뭐하고 지내시나요?,연우,2021-01-02,25965,522,https://www.youtube.com/watch?v=ZftuBv8jMLs,봄웜,출근/등교,"내추럴(자연스러운), 청순","맑은, 다크, 간단, 데일리"
2041,ikIG7xxCzFs,"스키장 데이트 메이크업, 가닥 속눈썹 어려운분들!! 시청해주세요!! 30분만에 자연스러운 컬 연출! 네츄럴 헤어 컬 연출법까지🩷",연재리yeonjerry,2023-12-19,1611,56,https://www.youtube.com/watch?v=ikIG7xxCzFs,미분류,데이트,내추럴(자연스러운),"자연스러운, 데이트"
2042,qE2Lv8AEFg8,GRWM ㅣ 복숭아 수채화 메이크업 🍑 쌩얼 광채 제대로 살리는 법!,연하이 leehayeon,2025-03-10,1401,20,https://www.youtube.com/watch?v=qE2Lv8AEFg8,봄웜,출근/등교,청순,"매일, 루틴, 복숭아, 수채화, 고급"
2043,cwWCW-hvnH4,인생 처음 코랄 메콥🍑 | 퍼컬 진단 후 봄웜라 메이크업🧡,연홍 yeonhong,2023-02-04,3340,42,https://www.youtube.com/watch?v=cwWCW-hvnH4,봄웜,데일리,청순,"다크, 여리여리, 코랄"
2044,s8phMaMwrhg,트렌디한 힙고양이상 메이크업🖤 | 세미 스모키 메이크업 (Hip Make Up),연홍 yeonhong,2022-03-22,150203,3849,https://www.youtube.com/watch?v=s8phMaMwrhg,쿨톤,파티,스모키,"스모키, 고양이, 세미스모키, 트렌디, 힙, 데일리, 힙한"
2045,tYGlH2n5p4I,"무화과빛 뮤트로즈 러블리힙 메이콥💖 | 매력점, 울먹 메이크업 (with. 프로타주 펜슬)",연홍 yeonhong,2022-12-07,3065,50,https://www.youtube.com/watch?v=tYGlH2n5p4I,봄웜,데이트,"러블리, 힙·트렌디","울먹, 러블리, 여리여리, 힙"
2046,8djAiKi9zGY,"꾸안꾸 연말 메이크업✨미샤 원브랜드 숨은 꿀템 추천, 컬러 필터 팔레트, 글로우 로즈 톤업 팩트  영이",영이,2019-12-01,9796,244,https://www.youtube.com/watch?v=8djAiKi9zGY,여쿨,파티,"내추럴(자연스러운), 고급스러운","글로우, 다크, 내추럴, 깔끔한, 꾸안꾸, 자연광, 화려한, 연말, 깔끔"
2047,FKj1568heFg,"GRWM✨로즈빛 글로우 무드 메이크업!! 같이 준비해요💖 환승 연애, 신상 쿠션 추천, 데이지크 팔레트, 애교살 글리터, OOTD / 영이",영이,2022-10-25,4640,108,https://www.youtube.com/watch?v=FKj1568heFg,겨쿨,데이트,글램(글로우),글로우
2048,ghvBRy1e0DE,발레코어 메이크업˚୨୧₊이라 쓰고 여쿨라 메이크업이라 읽는다 하핳💗 발레코어 막차 탑승 / 영이,영이,2023-11-24,3656,95,https://www.youtube.com/watch?v=ghvBRy1e0DE,여쿨,데이트,내추럴(자연스러운),"유행, 발레코어, 꾸안꾸"
2049,hlcIzhLGOOc,"여름뮤트 데일리 메이크업 (+근황, 관심사 수다타임) 😽에뛰드 더스티캣, 클리오 뉴매트 파운데이션 추천",영이,2021-06-16,48677,792,https://www.youtube.com/watch?v=hlcIzhLGOOc,여쿨,출근/등교,"내추럴(자연스러운), 러블리, 청순","여리여리, 간단, 데일리, 핑크"
2050,ihhJ_RdSe3Y,"GRWM💒친구 결혼식 겟레디윗미 같이 준비해용 / 하객 메이크업, 하객룩, 토니모리 토너, 틴트, 토코보 립밤",영이,2023-07-24,3960,82,https://www.youtube.com/watch?v=ihhJ_RdSe3Y,봄웜,격식있는,"러블리, 청순","하객, 결혼식"
2051,x4MsU9i4r44,"GRWM🍑앙큼한(?) 복숭아 메이크업 (ft. 홀리카 팔레트 핑크올로지), 수다 조금👌🏻 영이",영이,2021-08-14,28589,329,https://www.youtube.com/watch?v=x4MsU9i4r44,여쿨,데일리,러블리,"핑크, 복숭아"
2052,IPqzFKB5gAE,[영이츄] 내 파우치 털기ㅋㅋ 요즘하는 출근 메이크업 /쌍커풀 길어보이는 팁!!!😆💄,영이츄 HYUNYOUNG,2020-12-09,5605,90,https://www.youtube.com/watch?v=IPqzFKB5gAE,봄웜,출근/등교,"내추럴(자연스러운), 러블리",출근
2053,Q_dp6fiZk1Q,💄립 메이크업 하면서 개꿀잼 번따썰 ➕ 헌팅 직빵 퇴치법 알려드림 (여자친구들 필수 시청),영포유 0_4U,2025-09-10,4872,79,https://www.youtube.com/watch?v=Q_dp6fiZk1Q,겨쿨,데이트,"러블리, 힙·트렌디",
2054,iSI8ZFSIXP0,MAC 직원 출근 메이크업 / 화사한 핑크 메이크업 / 스튜디오 테크 팩트 / GRWM,영현_byhyeoni,2021-06-26,35736,277,https://www.youtube.com/watch?v=iSI8ZFSIXP0,여쿨,출근/등교,"내추럴(자연스러운), 러블리, 글램(글로우)","코랄, 핑크, 출근, 네추럴, 글램, 화사한"
2055,Q7d46zDsiSs,grwm 조곤조곤 같이 화장해요 •••토끼상 메이크업,예람YERAMIU,2024-04-24,50935,755,https://www.youtube.com/watch?v=Q7d46zDsiSs,여쿨,데이트,러블리,토끼
2056,jg_3fl1Dwn4,나랑 ••• 데이트 할래 ? 메이크업 ♡,예로미 yeromi,2024-09-27,1419,31,https://www.youtube.com/watch?v=jg_3fl1Dwn4,여쿨,데이트,내추럴(자연스러운),"데이트, 데일리"
2057,BIMdkUrAYYs,MAC 신상으로 핑꾸핑꾸 🌸 벚꽃 🌸메이크업 | 실키매트립스틱 | 대즐섀도우 | 어뮤즈 세라믹쿠션 | 포도 밤 |시미헤이즈물광밤,예리부YERIBU,2024-03-27,2651,88,https://www.youtube.com/watch?v=BIMdkUrAYYs,여쿨,데이트,"러블리, 글램(글로우)","글로우, 핑크"
2058,m9Jy67lyyl4,유부슬과 함께 하와이에서 같이 준비해요 GRWM (사방트임 메이크업ㅋㅋㅋ),예스리아 YESRIA,2019-10-19,213527,3291,https://www.youtube.com/watch?v=m9Jy67lyyl4,가을웜,야외/여행,미분류,
2059,o816KJnr0Pw,"[겨울 딥 & 겨울 다크 메이크업 튜토리얼 Ep.01] - 💋 컬러리스트가 알려주는 겨울 메이크업❣️직접 쓰면서 추천하는 겨울 딥, 겨울 다크 메이크업 제품들 🙋‍♀️",예영이예영,2021-07-31,89398,1801,https://www.youtube.com/watch?v=o816KJnr0Pw,겨쿨,미분류,"스모키, 고혹적",다크
2060,D_BywpfUU7k,마지막 grwm...!🌀여름뮤트 실패없는 연말 무쌍 메이크업👛/보통에서 마름/다이어트 강박?/다이애그널/무쌍뷰러추천/아이폰13미니📱/연말무쌍메이크업,예은Eunyeeun,2021-12-29,5949,108,https://www.youtube.com/watch?v=D_BywpfUU7k,여쿨,파티,"글램(글로우), 청순","누드, 글로우, 연말, 맑은"
2061,E4AYy5YDsXM,💖글로우 발렌타인 무쌍 메이크업(feat. feev🎨)/겨울촉촉립밤💄/카카오선물🎁/설날/리본머리/겟레디와 메이크업사이?🎞/무쌍메이크업,예은Eunyeeun,2022-02-08,4696,69,https://www.youtube.com/watch?v=E4AYy5YDsXM,여쿨,출근/등교,"내추럴(자연스러운), 글램(글로우), 청순","퀵, 글로우, 투명, 수채화, 촉촉"
2062,IWvUelh4h78,Grwm🍡무쌍 뮤트 메이크업하면서 같이 준비해요🤍(ft.여름뮤트팔레트)/고민이야기/뷰티즌모집/크리스마스선물/무쌍메이크업,예은Eunyeeun,2020-12-02,19712,237,https://www.youtube.com/watch?v=IWvUelh4h78,여쿨,데일리,글램(글로우),글로우
2063,Ei06X-7KI1E,[CC] 봄 무화과 메이크업🧡ㅣFig make upㅣ셀레피트 벨라컬렉션 [에일라 eilla],예일 Yeil,2019-03-31,3212,41,https://www.youtube.com/watch?v=Ei06X-7KI1E,봄웜,파티,"러블리, 힙·트렌디","코랄, 클럽"
2064,AY4_YbWSrPo,눈 3배 커지는 봄웜 메이크업 ♡,예자몽,2024-11-02,57412,1307,https://www.youtube.com/watch?v=AY4_YbWSrPo,봄웜,출근/등교,"러블리, 청순",학생
2065,EDzy6bq2gz4,GRWM 못생겼다고 맞을 뻔한 썰 풀면서 같이 준비해요 ♡,예자몽,2025-02-27,6995,159,https://www.youtube.com/watch?v=EDzy6bq2gz4,봄웜,데일리,내추럴(자연스러운),"학교, 데일리"
2066,FC2OBBw1nAE,꼬막눈 탈출 갈웜 모카무스 메이크업 ♡,예자몽,2025-03-31,4432,118,https://www.youtube.com/watch?v=FC2OBBw1nAE,가을웜,파티,유니크,"갸루, 핫걸"
2067,ROP7naBkd4c,빵꾸템과 함께하는 데일리 메이크업,예주 🦋,2025-08-08,4625,147,https://www.youtube.com/watch?v=ROP7naBkd4c,여쿨,데일리,내추럴(자연스러운),데일리
2068,amEj0g0-PhU,GRWM 핫걸 써머 메이크업,예쥐방울 YEAJI,2025-07-07,10850,408,https://www.youtube.com/watch?v=amEj0g0-PhU,가을웜,파티,"힙·트렌디, 고혹적",핫걸
2069,SiLvSXG8uc4,가을 느낌.. 말랑 복숭아 메이크업 grwm🍑 10년생 메이크업,예지 yeji,2025-10-19,3179,76,https://www.youtube.com/watch?v=SiLvSXG8uc4,봄웜,데이트,러블리,복숭아
2070,3ZvFJgaVm2s,봄웜 정석 메이크업💗| 윤광 촤르르 봄웜 블러셔 | 애교살 스틱 추추 | 다크브라운 속눈썹👁,예진이성은김,2025-10-08,3775,118,https://www.youtube.com/watch?v=3ZvFJgaVm2s,봄웜,데일리,"내추럴(자연스러운), 글램(글로우)","글로우, 다크, 누디, 퓨어, 딸기, 코랄, 복숭아, 윤광, 데일리"
2071,Cu47hLBfheo,[GRWM] 해외에서 유행하는 클린걸 메이크업으로 셀카 100만장 건지기 / 가을데일리 렌즈 오렌즈 신상,예콩 Yekong,2023-09-12,6235,90,https://www.youtube.com/watch?v=Cu47hLBfheo,여쿨,데일리,내추럴(자연스러운),"유행, 클린걸, 데일리"
2072,H45DvJsqPw0,🏈힙한 외국 언니st 세미스모키 메이크업 ABG Makeup | Asian Baby Girl Transformation,예콩 Yekong,2021-05-20,36026,804,https://www.youtube.com/watch?v=H45DvJsqPw0,가을웜,파티,"스모키, 힙·트렌디","힙한, 힙, 스모키, 세미스모키"
2073,JmomuWX4IIk,인스타문의 폭주한 촉촉 인생립 추천 💄 글로시 윈터 메이크업 ／웜톤의 쿨톤 도전/ ❄️겨울 밀착력 쿠션 추천,예콩 Yekong,2023-01-06,8720,200,https://www.youtube.com/watch?v=JmomuWX4IIk,겨쿨,미분류,"내추럴(자연스러운), 글램(글로우)","촉촉, 다크, 글로시, 내추럴"
2074,xsid7rK0rIA,(ENG SUB)반짝반짝 연말 파티를 위한 반짝이는 홀리데이 메이크업,예콩 Yekong,2019-12-24,27293,368,https://www.youtube.com/watch?v=xsid7rK0rIA,가을웜,파티,"글램(글로우), 시크","파티, 연말"
2075,OHnZGO2sVtI,직장인을 위한 출근 메이크업 💗 10분만에 끝내버려요!,예쿵로그,2023-06-02,11238,124,https://www.youtube.com/watch?v=OHnZGO2sVtI,여쿨,출근/등교,내추럴(자연스러운),"직장인, 출근"
2076,-RdUYiEAW0o,니트에 어울리는 여쿨라이트 메이크업❄️ / 페리페라 올테이크 무드 팔레트💟 / 여쿨들 모여라💘,옐라미Yelrami,2021-12-06,17668,323,https://www.youtube.com/watch?v=-RdUYiEAW0o,여쿨,데일리,"러블리, 청순",
2077,4rb3tqP64Jg,페스티벌 메이크업💖/롬앤 베리푸시아가든/ 핑크 러버 겨쿨브라이트 모여라/피카소 스파츌라 /컬러라이너/하이틴 감성🌷,옐라미Yelrami,2022-06-15,2711,47,https://www.youtube.com/watch?v=4rb3tqP64Jg,겨쿨,야외/여행,러블리,"페스티벌, 핑크"
2078,BKlXrH2Bpz0,깔끔한 겨쿨 모브 한방울  메이크업🍇| 겨울철 스킨케어❄️| 잇츠스킨 감초쥴렌패드 🌱|  허스텔러립밤 | 촉촉 모브 립 | 진한화장은 부담스러운 겨울쿨톤 모여라 | 컬러립밤추천,옐라미Yelrami,2022-12-02,2484,51,https://www.youtube.com/watch?v=BKlXrH2Bpz0,겨쿨,출근/등교,글램(글로우),"깔끔한, 촉촉, 깔끔"
2079,EsYQvio53ME,꾸안꾸 맑은 레드 메이크업❤️ / 피브하이퍼핏컬러밤 / 헉슬리커버쿠션오운애티튜드/피브하이퍼컬러핏세럼 /발렌타인데이때 해보세요💝,옐라미Yelrami,2022-02-13,8652,78,https://www.youtube.com/watch?v=EsYQvio53ME,겨쿨,데이트,"내추럴(자연스러운), 청순","맑은, 꾸안꾸"
2080,rgCvolzxihI,연말에하기좋은 글로우 라일락메이크업💟 / 림멜메그니피아이즈 일렉트릭 바이올렛☪️ / 연말파티느낌💜/라벤더메이크업,옐라미Yelrami,2021-12-28,1166,26,https://www.youtube.com/watch?v=rgCvolzxihI,겨쿨,파티,글램(글로우),"글로우, 파티, 연말"
2081,Sx5Iylq3aow,GRWM)여름에 하기좋은 뽀송 윤광메이크업☀️✨/사주본썰/썰풀면서 겟레디윗미/결혼적령기?/에뛰드 젤리팡/윤광메이크업/에뛰드 디어달링/하이라이터 추천/페스티벌 메이크업/겟레디/신점,옐라미Yelrami,2024-07-16,4258,85,https://www.youtube.com/watch?v=Sx5Iylq3aow,여쿨,야외/여행,"내추럴(자연스러운), 러블리, 글램(글로우)","페스티벌, 아이돌, 핑크, 윤광, 내추럴, 블링블링"
2082,3ndzvMOypa4,33살 신입사원 된 출근날 𝐆𝐑𝐖𝐌 🍂 가을메이크업 같이준비해요,옐롱 Yellong,2021-09-27,20700,318,https://www.youtube.com/watch?v=3ndzvMOypa4,가을웜,출근/등교,글램(글로우),"출근, 글로우, 누드, 직장인, 매일, 일상"
2083,7mZuq37_Nyc,𝐆𝐫𝐰𝐦 2021 봄신상 이용한 성형 메이크업 🌸 머리부터 발끝까지 핑크로 장착한 인간벚꽃의 하루🌷,옐롱 Yellong,2021-03-19,6541,97,https://www.youtube.com/watch?v=7mZuq37_Nyc,여쿨,데일리,"러블리, 글램(글로우)","글로우, 핑크"
2084,njmPw2VT-K8,[ GRWM ] 모델의 데일리 꿀광 메이크업 🍯💄,옐롱 Yellong,2019-01-19,22214,307,https://www.youtube.com/watch?v=njmPw2VT-K8,여쿨,출근/등교,내추럴(자연스러운),"간단, 데일리, 초간단"
2085,NzrgNfY7umI,청담동 핫한 혜림쌤에게 메이크업 수업받구 직접 해보는 데일리 메이크업? (동안가즈아👶🏻),옐롱 Yellong,2020-06-08,12819,243,https://www.youtube.com/watch?v=NzrgNfY7umI,봄웜,데일리,내추럴(자연스러운),"핫한, 데일리, 누드"
2086,VYxzN6wjKiI,여쿨 뮤트 메이크업,오늘도 (  ) 함다잉,2022-01-27,1006,13,https://www.youtube.com/watch?v=VYxzN6wjKiI,여쿨,데일리,"내추럴(자연스러운), 시크",
2087,qV_op2QXGbc,아멜리로 끝내보려는 메이크업(겨쿨이 그냥 손가는 템 모음.zip),오늘도 연재중,2021-08-29,47270,292,https://www.youtube.com/watch?v=qV_op2QXGbc,겨쿨,데일리,미분류,
2088,xRCdAfHceHQ,"GRWM 요즘 신상템으로 하는 여름뮤트 메이크업💗핑크 모브 메이크업 | 하킷 블러셔,클리오 퓨어 블러링 쿠션 | 청순한 속쌍 메이크업 쿨톤립 추천,여쿨 뮤트 오늘도희다 HEEDA",오늘도 희다 Heeda,2023-03-27,2703,51,https://www.youtube.com/watch?v=xRCdAfHceHQ,여쿨,데이트,"내추럴(자연스러운), 러블리, 청순","셀럽, 퓨어, 복숭아, 청순, 맑은, 핑크, 데일리"
2089,CVoQ-baMpXE,자연스럽게 고급스럽게 하객스럽게 웨딩스럽게 어쩌구저쩌구 메이크업,오늘영,2024-09-07,4225,99,https://www.youtube.com/watch?v=CVoQ-baMpXE,봄웜,격식있는,내추럴(자연스러운),"하객, 자연스러운, 고급, 웨딩"
2090,cxELoIU1e9M,사진발 최고였던 깔끔 선명 프로필 사진 메이크업 ☁️🤍 Profile makeup,오름 oreum,2025-10-04,1590,27,https://www.youtube.com/watch?v=cxELoIU1e9M,가을웜,격식있는,내추럴(자연스러운),"누드, 내추럴, 퓨어, 데일리, 깔끔"
2091,1-CeTOpbNE4,짝남이 썸남되는 10분 등교 메이크업 🏫 ( 학생 데일리 갓성비템ㅣ왕초보 데일리 메이크업ㅣ데일리 퀵 메이크업ㅣ연한 메이크업 ),오션 OCEAN,2025-09-28,25471,563,https://www.youtube.com/watch?v=1-CeTOpbNE4,여쿨,출근/등교,"내추럴(자연스러운), 러블리, 글램(글로우)","핑크, 퀵, 연한, 글로우, 학생, 데일리"
